destination_id,destination_name,state_ut,region,category,famous_for,nearby_cities,local_language,pin_code,nearest_airport,avg_monthly_visitors,peak_season,off_season,visitor_growth_rate_pct,avg_length_of_stay_days,booking_rate_pct,domestic_visitors_pct,international_visitors_pct,repeat_visitors_pct,entry_fee_inr,safety_rating_1_5,travel_difficulty,accessibility_by_road,accessibility_by_rail,emergency_services_available,hotel_count,avg_hotel_cost_inr,restaurant_count,public_transport_available,internet_connectivity_1_5,avg_temperature_c,rainfall_mm,pollution_index_1_10,cleanliness_rating_1_10,eco_tourism_score_1_10,popular_festival,top_local_cuisine,cultural_heritage_index_1_100,adventure_activities,recommended_stay_days,tourism_development_fund_inr,tour_guide_availability,women_traveler_safety_1_5,child_friendliness_1_5,nightlife_availability,instagram_popularity_1_100,sustainability_rating_1_5,smart_tourism_features,local_crafts_shopping,most_visited_month
DST3876,Place_2876,Rajasthan,Central,Urban,Food,Chennai,Hindi,870325,Cochin International Airport,45327,Monsoon,Summer,12.64,5,42.82,90.72,11.36,47.48,78,5,Moderate,true,true,false,85,1894,178,false,1,22.2,953.3,2,3,7,Onam,Biryani,45,false,6,15673324,false,5,4,true,87,3,false,false,May
DST3877,Place_2877,Tamil Nadu,Northeast,Urban,Culture,Chennai,Bengali,850230,Goa International Airport,48673,Monsoon,Winter,14.88,2,50.49,62.84,5.09,51.09,54,1,Moderate,false,false,true,31,1650,119,true,2,17,1112.9,1,7,9,Lohri,Rogan Josh,55,true,9,6595478,true,5,4,false,31,3,true,false,March
DST3878,Place_2878,Himachal Pradesh,West,Wildlife,Temples,Bhopal,Bengali,602270,Rajiv Gandhi International Airport,5685,Monsoon,Summer,9.72,6,60.43,88.02,22.08,33.88,399,3,Moderate,true,true,false,68,8795,136,false,3,24,1073.8,2,2,4,Lohri,Momos,18,false,8,9311928,false,5,5,false,58,3,false,false,December
DST3879,Place_2879,Goa,North,Urban,Culture,Bhopal,Bengali,228345,Netaji Subhas Chandra Bose International Airport,19409,Monsoon,Summer,11.91,2,77.06,82.4,37.5,43.93,220,3,Moderate,false,true,false,49,8661,78,false,5,38.1,468.2,1,9,1,Durga Puja,Idli,23,false,9,44037368,true,5,5,true,55,2,false,true,May
DST3880,Place_2880,Assam,North,Wildlife,Temples,Lucknow,Hindi,579053,Pune Airport,20517,Winter,Winter,8.6,12,45.04,80.41,14.85,40.74,91,1,Difficult,false,true,false,71,5985,100,false,2,13.9,2260.5,3,10,3,Ganesh Chaturthi,Dosa,52,true,8,28782292,false,3,2,false,26,4,false,false,August
DST3881,Place_2881,Rajasthan,Northeast,Beach,Scenery,Lucknow,Bengali,697131,Rajiv Gandhi International Airport,45533,Winter,Summer,4.63,12,80.65,68.05,6.52,30.35,73,1,Moderate,false,true,false,30,3562,11,false,2,23.8,1173.2,5,2,9,Durga Puja,Idli,93,true,9,44066848,false,3,4,true,69,1,true,false,December
DST3882,Place_2882,Tamil Nadu,Central,Hill Station,Temples,Goa,Malayalam,129251,Chennai International Airport,31475,Winter,Monsoon,5.97,5,89.85,72.66,26.72,51.04,55,1,Difficult,true,false,true,17,7075,149,true,5,20.4,2525.1,3,1,1,Navratri,Kebabs,86,false,5,28956817,true,5,2,false,94,4,true,true,May
DST3883,Place_2883,Himachal Pradesh,South,Beach,Wildlife,Pune,Hindi,539802,Sardar Vallabhbhai Patel International Airport,37989,Winter,Summer,13.52,8,79.41,91.86,6.97,19.62,231,4,Difficult,false,true,false,85,5215,37,false,5,36,2647.7,7,4,1,Navratri,Momos,70,true,6,17698650,true,4,1,true,17,5,false,true,August
DST3884,Place_2884,Goa,West,Hill Station,Culture,Ahmedabad,Tamil,855053,Netaji Subhas Chandra Bose International Airport,16327,Summer,Summer,1.78,8,63.69,76.3,22.74,18.36,178,2,Moderate,false,true,false,34,4783,53,true,1,34.1,2747.1,10,8,5,Durga Puja,Chole Bhature,90,true,8,34305127,true,5,4,false,70,4,false,true,August
DST3885,Place_2885,Rajasthan,Northeast,Beach,Temples,Pune,Bengali,698706,Lokpriya Gopinath Bordoloi International Airport,4671,Winter,Monsoon,9.28,2,68.41,80.8,18.35,46.82,451,3,Difficult,true,false,false,97,1054,150,false,2,26.6,2472,2,7,5,Lohri,Momos,31,false,6,37162549,true,3,2,true,70,4,true,false,October
DST3886,Place_2886,Rajasthan,West,Hill Station,Food,Cochin,Marathi,939052,Rajiv Gandhi International Airport,5941,Summer,Summer,6.21,10,40.31,92.75,21.64,41.87,429,4,Moderate,false,false,true,82,2517,94,true,3,22.5,2387.8,5,6,8,Durga Puja,Chole Bhature,14,true,9,45140958,true,3,3,false,11,2,true,false,December
DST3887,Place_2887,Maharashtra,Central,Hill Station,Scenery,Pune,Hindi,634328,Lokpriya Gopinath Bordoloi International Airport,27372,Monsoon,Monsoon,6.41,3,50.46,76.33,10.69,25.88,60,5,Difficult,false,true,false,34,9547,52,true,3,30.5,1403.5,3,10,1,Holi,Idli,68,false,9,2935623,true,5,3,false,57,1,false,true,March
DST3888,Place_2888,Maharashtra,Central,Heritage,Food,Ahmedabad,Tamil,276950,Rajiv Gandhi International Airport,13466,Summer,Winter,13.38,6,84.95,73.59,8.16,41.76,359,3,Moderate,false,false,true,48,6587,64,true,1,38.6,178.1,2,7,8,Lohri,Vada Pav,41,false,8,10962434,false,5,4,true,55,5,true,false,January
DST3889,Place_2889,Himachal Pradesh,South,Hill Station,Food,Delhi,Malayalam,499185,Chaudhary Charan Singh International Airport,19286,Summer,Summer,12.95,7,41.09,91.26,31.21,48.53,116,2,Moderate,true,true,false,52,5869,145,false,2,13,425,4,4,2,Navratri,Vada Pav,85,true,4,37176034,false,4,4,false,70,2,true,false,January
DST3890,Place_2890,Goa,South,Hill Station,Food,Goa,Tamil,113162,Rajiv Gandhi International Airport,45959,Summer,Winter,9.38,2,85.24,91.88,13.6,20.85,77,5,Easy,true,true,true,13,6007,133,true,5,37,1639.5,9,8,1,Ganesh Chaturthi,Momos,44,true,3,1567027,true,3,5,true,15,5,false,false,January
DST3891,Place_2891,Rajasthan,North,Heritage,Scenery,Indore,Bengali,689723,Chhatrapati Shivaji Maharaj International Airport,5588,Winter,Summer,4.82,13,45.66,72.41,33.01,39.07,235,3,Easy,true,true,true,52,6841,73,false,3,18.8,1144.1,9,4,8,Diwali,Idli,13,false,4,6211119,false,5,4,false,22,4,false,true,December
DST3892,Place_2892,Himachal Pradesh,West,Urban,Scenery,Jaipur,Marathi,361989,Chennai International Airport,29080,Winter,Monsoon,7.66,3,46.65,80.72,31.55,51.23,32,2,Moderate,false,true,true,60,3265,126,true,2,10.1,2504.3,6,10,10,Ganesh Chaturthi,Kebabs,90,false,2,23207594,true,1,5,false,38,1,false,true,August
DST3893,Place_2893,Himachal Pradesh,West,Urban,Scenery,Guwahati,Bengali,742792,Pune Airport,25544,Monsoon,Summer,6.72,8,48.77,93.73,11.94,30.56,54,1,Easy,false,false,true,72,9915,21,false,1,32.2,1733.1,7,8,2,Holi,Kebabs,94,false,4,25291443,false,5,3,true,72,4,false,true,May
DST3894,Place_2894,Kerala,Central,Heritage,Scenery,Ahmedabad,Tamil,436811,Sardar Vallabhbhai Patel International Airport,11811,Winter,Winter,5.95,7,79.97,61.94,36.79,38.59,242,2,Difficult,true,false,true,10,7124,50,true,1,33.7,386.6,1,5,5,Durga Puja,Sarson da Saag,91,true,9,27144609,true,3,3,true,55,2,false,false,October
DST3895,Place_2895,Assam,North,Wildlife,Food,Cochin,Hindi,490802,Chennai International Airport,19733,Summer,Monsoon,2.44,7,63.91,61.39,10.64,13.93,273,3,Moderate,true,true,true,69,4389,53,false,5,19.1,1487.7,3,9,10,Navratri,Chole Bhature,56,false,4,30895254,false,1,3,false,43,1,false,true,August
DST3896,Place_2896,Maharashtra,Northeast,Hill Station,Wildlife,Goa,Marathi,629325,Kempegowda International Airport,41696,Winter,Monsoon,8.6,7,47.26,78.08,32.9,51.52,395,2,Moderate,true,false,false,93,5359,20,true,1,33.4,2483.7,2,7,6,Holi,Rogan Josh,82,false,3,41776388,true,1,1,false,93,5,true,false,August
DST3897,Place_2897,Goa,West,Hill Station,Wildlife,Indore,Marathi,422670,Devi Ahilya Bai Holkar Airport,49093,Winter,Winter,5.23,8,74.34,70.19,19.72,49.81,73,3,Moderate,true,false,true,71,8185,28,true,1,33.9,2602.9,9,10,3,Lohri,Chole Bhature,87,true,9,42127325,false,1,4,true,24,1,true,false,January
DST3898,Place_2898,Rajasthan,North,Heritage,Scenery,Kolkata,Tamil,974346,Devi Ahilya Bai Holkar Airport,40888,Summer,Winter,10.25,11,87.03,80.36,11.41,32.81,20,3,Easy,true,true,true,25,2837,134,true,1,30.3,581.6,10,10,9,Navratri,Biryani,63,true,8,6035277,true,4,3,false,83,1,false,false,August
DST3899,Place_2899,Himachal Pradesh,North,Heritage,Culture,Jaipur,Bengali,245765,Goa International Airport,48042,Monsoon,Summer,5.47,13,68.62,85.35,37.83,15.96,352,2,Easy,true,true,false,82,9623,69,false,3,11.2,390.9,8,6,9,Eid,Sarson da Saag,69,true,9,23876788,false,5,5,true,33,2,false,true,December
DST3900,Place_2900,Rajasthan,Central,Wildlife,Temples,Guwahati,Tamil,619405,Chhatrapati Shivaji Maharaj International Airport,31059,Winter,Summer,7.04,13,44.94,62.42,38.71,43.02,461,2,Difficult,true,true,true,34,2819,164,true,5,30,1222.3,3,2,8,Pongal,Momos,60,false,9,18868543,true,1,5,true,91,2,true,false,January
DST3901,Place_2901,Kerala,North,Urban,Culture,Mumbai,Marathi,978594,Lokpriya Gopinath Bordoloi International Airport,38487,Monsoon,Monsoon,1.73,10,42.74,90.88,22.9,38.65,200,5,Easy,false,true,true,61,3377,130,true,5,38,290,10,6,7,Durga Puja,Vada Pav,97,true,4,3140161,false,4,2,true,12,4,false,false,January
DST3902,Place_2902,Goa,South,Beach,Culture,Goa,Tamil,159090,Sardar Vallabhbhai Patel International Airport,41849,Summer,Winter,14.9,10,79.79,69.69,21.42,55.97,153,5,Easy,false,false,false,59,5371,164,false,5,28.6,2206.4,8,1,5,Ganesh Chaturthi,Kebabs,22,true,3,32869101,false,3,2,false,37,1,true,true,December
DST3903,Place_2903,Himachal Pradesh,South,Urban,Culture,Delhi,Marathi,689848,Lokpriya Gopinath Bordoloi International Airport,15550,Winter,Winter,8.11,3,71.3,73.35,36.53,23.99,253,4,Difficult,true,true,false,6,2445,23,false,1,21,1397.8,10,2,10,Navratri,Chole Bhature,44,true,3,4999748,true,1,1,false,59,1,false,false,January
DST3904,Place_2904,Rajasthan,East,Hill Station,Wildlife,Guwahati,Bengali,499178,Devi Ahilya Bai Holkar Airport,11864,Monsoon,Summer,1.34,3,86.13,71.8,25.86,11.62,206,3,Moderate,false,true,false,52,8080,161,false,1,26.9,674.8,8,5,2,Durga Puja,Biryani,25,false,3,45640998,true,5,5,true,85,3,true,false,December
DST3905,Place_2905,Maharashtra,Central,Heritage,Temples,Mumbai,Hindi,590167,Goa International Airport,26394,Monsoon,Summer,8.58,6,67.36,89.39,14.31,22.74,148,5,Moderate,true,false,false,26,5822,73,true,3,39.8,397.2,8,7,3,Navratri,Idli,77,true,3,33530235,false,1,2,false,25,4,true,true,August
DST3906,Place_2906,Assam,Northeast,Wildlife,Culture,Lucknow,Hindi,451696,Kempegowda International Airport,20061,Summer,Monsoon,13.18,11,43.12,65.97,19.88,31.4,405,4,Difficult,false,true,true,17,2903,161,true,1,24.2,2789.3,4,1,5,Durga Puja,Dosa,12,true,4,6038459,false,3,4,true,58,3,false,true,October
DST3907,Place_2907,Kerala,East,Urban,Scenery,Cochin,Tamil,378588,Rajiv Gandhi International Airport,13624,Winter,Winter,11.82,8,60.18,61,34.26,17.77,182,3,Easy,false,true,true,93,2915,139,false,3,35.2,224.9,7,2,8,Bihu,Dosa,71,false,5,12985449,false,3,4,false,51,2,false,false,March
DST3908,Place_2908,Goa,South,Wildlife,Wildlife,Bengaluru,Marathi,402587,Raja Bhoj Airport,25934,Monsoon,Winter,10.81,13,72.9,94.01,35.08,58.99,301,4,Difficult,true,false,true,47,6267,189,true,5,14.2,383.8,10,4,1,Diwali,Vada Pav,88,false,5,16747457,false,1,4,false,12,5,true,false,December
DST3909,Place_2909,Kerala,East,Urban,Scenery,Goa,Hindi,771866,Chennai International Airport,4361,Monsoon,Winter,2.95,13,59.24,94.32,37.87,21.12,296,5,Difficult,false,false,false,79,4121,104,false,3,11.7,779.3,8,9,1,Onam,Idli,40,true,7,8250391,false,5,4,false,42,4,false,true,May
DST3910,Place_2910,Maharashtra,Central,Hill Station,Scenery,Chennai,Marathi,531600,Lokpriya Gopinath Bordoloi International Airport,14707,Monsoon,Winter,10.21,14,89.98,69.02,15.09,43.89,490,4,Moderate,false,true,false,78,9776,21,true,2,21.7,374.5,10,8,7,Navratri,Dosa,10,true,2,41308380,false,4,2,true,97,1,false,false,December
DST3911,Place_2911,Goa,Central,Beach,Culture,Mumbai,Bengali,609090,Devi Ahilya Bai Holkar Airport,2924,Monsoon,Summer,11.73,4,60.27,60.33,28.8,32.71,260,2,Easy,false,true,false,53,4965,197,false,4,14.1,1968.4,5,10,1,Bihu,Dosa,71,false,3,12936348,true,1,1,false,10,3,true,false,January
DST3912,Place_2912,Kerala,North,Wildlife,Scenery,Hyderabad,Tamil,459373,Cochin International Airport,30487,Monsoon,Summer,9.01,4,67.31,82.61,7.39,37.76,43,4,Moderate,false,false,false,41,3152,67,false,1,19.9,732.8,9,9,3,Pongal,Chole Bhature,10,true,9,4752660,false,3,2,true,60,1,false,false,August
DST3913,Place_2913,Tamil Nadu,West,Wildlife,Temples,Bhopal,Marathi,474458,Pune Airport,13647,Monsoon,Summer,13.5,5,51.27,82.7,30.41,56.63,143,1,Moderate,true,true,true,93,1291,103,true,5,31.5,1491.8,9,4,8,Bihu,Momos,42,false,9,29403093,false,4,4,false,87,5,false,false,March
DST3914,Place_2914,Maharashtra,North,Beach,Scenery,Guwahati,Tamil,613062,Lokpriya Gopinath Bordoloi International Airport,32734,Monsoon,Monsoon,4.88,4,47.61,92.91,24.71,36.58,243,1,Difficult,true,false,false,39,7375,51,false,4,23.4,2594.7,3,7,9,Lohri,Momos,99,false,5,18658194,false,5,3,true,18,1,false,false,August
DST3915,Place_2915,Maharashtra,Central,Wildlife,Culture,Pune,Marathi,648536,Sardar Vallabhbhai Patel International Airport,30018,Monsoon,Winter,4.39,4,72.27,70.45,13.74,25.26,418,4,Moderate,false,false,false,23,6220,10,false,4,19.6,2491.8,3,3,5,Diwali,Idli,51,false,2,13815549,false,1,4,false,25,3,false,false,December
DST3916,Place_2916,Maharashtra,South,Wildlife,Scenery,Kolkata,Marathi,539378,Jaipur International Airport,22627,Monsoon,Summer,13.17,9,69.43,66.63,27.91,21.04,4,1,Moderate,false,true,true,32,7402,159,false,5,36.7,524.1,8,8,6,Durga Puja,Vada Pav,74,true,8,24183227,false,3,1,false,82,4,false,false,August
DST3917,Place_2917,Tamil Nadu,Northeast,Urban,Wildlife,Guwahati,Bengali,798050,Goa International Airport,22031,Monsoon,Winter,9.76,8,40.22,81.57,9.73,54.6,61,4,Moderate,true,false,false,61,6602,115,false,4,10.3,357.3,7,7,8,Diwali,Idli,25,false,4,17955581,false,4,5,false,85,1,false,false,May
DST3918,Place_2918,Tamil Nadu,South,Urban,Wildlife,Mumbai,Tamil,489665,Kempegowda International Airport,40449,Winter,Summer,1.02,14,54.24,79.73,16.68,59.34,345,4,Easy,false,true,false,65,8779,81,false,3,34.4,2026.3,9,8,3,Ganesh Chaturthi,Vada Pav,46,true,9,48464357,true,2,5,true,40,3,false,true,January
DST3919,Place_2919,Rajasthan,North,Beach,Wildlife,Cochin,Malayalam,868112,Raja Bhoj Airport,3701,Summer,Monsoon,5.94,8,72.18,85.12,19.03,22.59,25,4,Easy,true,false,true,47,4228,150,false,5,28.6,709.9,2,9,1,Onam,Pav Bhaji,61,false,7,11161336,true,4,4,true,58,2,true,true,August
DST3920,Place_2920,Himachal Pradesh,Northeast,Hill Station,Food,Mumbai,Marathi,168008,Goa International Airport,47943,Summer,Summer,13.01,11,80.61,90.98,32.2,46.1,316,1,Moderate,false,false,false,64,8047,47,true,5,11.4,2366.2,2,6,9,Holi,Chole Bhature,44,false,8,27084606,false,3,1,true,15,1,true,true,May
DST3921,Place_2921,Assam,Central,Wildlife,Wildlife,Bengaluru,Marathi,946741,Chaudhary Charan Singh International Airport,43890,Summer,Monsoon,1.38,3,55.62,79.59,15.81,35.29,434,3,Difficult,false,true,false,14,5008,85,true,3,11,1360,7,4,2,Pongal,Dosa,81,true,9,42617719,false,3,2,true,39,1,false,false,August
DST3922,Place_2922,Kerala,South,Hill Station,Wildlife,Bhopal,Hindi,143237,Chhatrapati Shivaji Maharaj International Airport,17719,Monsoon,Winter,1.05,12,72.37,65.25,6.72,44.93,324,4,Difficult,false,true,true,83,8587,61,true,2,15.2,548.1,8,3,9,Holi,Idli,56,false,2,44493340,false,2,1,true,54,5,true,false,March
DST3923,Place_2923,Rajasthan,Central,Beach,Food,Lucknow,Tamil,370248,Chhatrapati Shivaji Maharaj International Airport,10718,Summer,Summer,4.94,10,53.26,80.93,11.33,58.21,183,4,Moderate,true,false,false,71,8581,120,true,2,39.3,2925.2,3,3,2,Lohri,Idli,11,false,9,29768170,true,2,4,true,98,1,true,false,October
DST3924,Place_2924,Kerala,Northeast,Beach,Wildlife,Indore,Malayalam,707518,Cochin International Airport,1056,Monsoon,Summer,13.8,14,74.52,73.09,26.28,23.8,305,2,Easy,false,true,false,28,5656,89,true,4,12.6,261.3,1,6,8,Onam,Vada Pav,53,false,5,27610747,true,2,2,false,38,3,false,false,October
DST3925,Place_2925,Assam,Northeast,Urban,Culture,Pune,Bengali,452410,Chaudhary Charan Singh International Airport,47741,Winter,Summer,13.62,7,74.9,75.85,5.53,47,380,2,Difficult,true,false,true,78,2002,93,false,5,32.2,460.5,10,8,3,Pongal,Momos,62,true,7,1223552,true,5,5,true,61,5,false,false,January
DST3926,Place_2926,Himachal Pradesh,South,Wildlife,Wildlife,Goa,Malayalam,659268,Lokpriya Gopinath Bordoloi International Airport,16352,Summer,Winter,8.26,4,46.51,93.58,32.73,31.9,35,5,Difficult,true,true,true,48,5552,117,false,3,22,2454.9,7,8,9,Ganesh Chaturthi,Vada Pav,91,false,2,25915095,false,3,4,false,38,5,false,true,October
DST3927,Place_2927,Tamil Nadu,Central,Heritage,Wildlife,Goa,Bengali,885345,Raja Bhoj Airport,48820,Winter,Monsoon,8.75,10,73.25,79.42,36.54,42.63,407,1,Easy,true,true,false,34,2539,169,false,5,17.1,1412.8,6,8,10,Holi,Pav Bhaji,83,false,2,12885636,false,1,5,true,95,1,true,true,May
DST3928,Place_2928,Himachal Pradesh,East,Beach,Food,Bhopal,Malayalam,699278,Chhatrapati Shivaji Maharaj International Airport,4147,Winter,Monsoon,5.65,10,56.68,65.24,22.34,30.33,462,3,Easy,true,true,true,49,9275,164,false,3,27.3,2820.4,1,9,4,Pongal,Idli,19,false,7,8188920,false,5,4,true,77,4,false,false,May
DST3929,Place_2929,Tamil Nadu,Central,Wildlife,Culture,Pune,Malayalam,270632,Indira Gandhi International Airport,4537,Monsoon,Summer,4.41,7,48.63,75.51,29.77,45.42,29,4,Difficult,false,true,true,93,2936,107,false,2,21,427.7,9,1,8,Onam,Pav Bhaji,54,true,7,33466978,true,3,2,true,82,2,false,false,October
DST3930,Place_2930,Assam,Northeast,Hill Station,Scenery,Guwahati,Tamil,371698,Indira Gandhi International Airport,23812,Summer,Winter,12.41,14,65.02,68,21.19,26.88,68,4,Moderate,true,false,false,64,4285,198,true,2,19.3,555.3,6,7,4,Durga Puja,Biryani,85,false,9,8069124,false,4,1,false,94,4,false,true,May
DST3931,Place_2931,Himachal Pradesh,Central,Urban,Temples,Bengaluru,Hindi,977481,Sardar Vallabhbhai Patel International Airport,1721,Winter,Monsoon,2.49,11,62.61,64.74,15.81,34.42,231,1,Difficult,true,true,false,57,4462,95,true,4,17.2,105.3,5,10,3,Diwali,Biryani,67,false,2,49920204,false,2,5,false,20,3,true,true,August
DST3932,Place_2932,Rajasthan,North,Hill Station,Culture,Ahmedabad,Malayalam,600223,Jaipur International Airport,46037,Summer,Monsoon,7.82,7,78.69,84.93,10.77,45.44,175,5,Easy,true,true,false,29,3406,71,true,3,23.7,729.6,3,9,1,Bihu,Chole Bhature,33,true,5,35494623,false,4,2,false,86,1,true,true,August
DST3933,Place_2933,Goa,East,Beach,Scenery,Cochin,Marathi,277059,Pune Airport,17769,Winter,Monsoon,9.88,9,44.23,82,23.14,12.14,277,5,Easy,true,true,false,80,6492,12,false,2,15.1,2006.1,9,2,4,Lohri,Dosa,31,true,9,3213558,false,1,5,true,29,1,false,false,May
DST3934,Place_2934,Rajasthan,West,Beach,Culture,Bengaluru,Marathi,786345,Devi Ahilya Bai Holkar Airport,41194,Winter,Monsoon,2.45,9,79.49,77.42,37.55,26.4,32,2,Easy,false,true,true,8,2597,90,false,1,35.6,2197.7,7,4,2,Diwali,Kebabs,50,false,7,38907305,false,5,3,true,83,2,false,false,December
DST3935,Place_2935,Kerala,North,Hill Station,Scenery,Hyderabad,Marathi,148167,Rajiv Gandhi International Airport,47556,Monsoon,Monsoon,8.27,7,45.3,74.81,36.15,37.31,68,1,Easy,true,true,true,96,9249,135,false,2,27.8,1346.8,4,6,9,Bihu,Idli,14,false,9,38972506,false,4,2,true,66,4,false,false,March
DST3936,Place_2936,Rajasthan,West,Beach,Scenery,Jaipur,Hindi,347605,Indira Gandhi International Airport,47775,Summer,Summer,9.09,8,50.37,71.28,37.19,13.71,351,5,Moderate,true,true,false,88,7827,100,true,5,11.9,846.3,1,4,2,Diwali,Biryani,95,true,9,2036887,true,1,2,true,96,4,true,false,January
DST3937,Place_2937,Assam,South,Wildlife,Culture,Guwahati,Malayalam,795788,Kempegowda International Airport,44847,Monsoon,Summer,11.39,5,65.79,63.08,38.82,45.16,254,5,Difficult,true,true,true,78,6945,112,true,3,23.7,2177.4,4,9,8,Bihu,Sarson da Saag,13,true,3,35548226,false,4,1,true,97,4,false,false,May
DST3938,Place_2938,Maharashtra,West,Beach,Food,Hyderabad,Bengali,429382,Chaudhary Charan Singh International Airport,15346,Monsoon,Summer,4.29,2,63.16,70.47,10.79,50.66,49,3,Easy,true,false,false,35,3921,119,true,1,28.9,600.6,3,10,10,Onam,Chole Bhature,91,false,8,35983552,true,3,1,true,53,4,true,false,January
DST3939,Place_2939,Kerala,Central,Urban,Culture,Bengaluru,Bengali,346150,Chennai International Airport,40883,Monsoon,Monsoon,5.11,5,89.44,89.34,10.13,18.17,495,2,Easy,false,false,false,23,7983,104,true,2,35.8,2324.5,6,1,10,Bihu,Idli,68,false,4,41133950,false,4,4,true,20,5,false,false,October
DST3940,Place_2940,Himachal Pradesh,West,Wildlife,Culture,Chennai,Tamil,818083,Jaipur International Airport,11911,Monsoon,Monsoon,8.97,9,69.47,87.43,19.97,46.67,22,2,Easy,true,true,true,6,7229,40,true,2,10.7,2381.1,1,9,7,Diwali,Pav Bhaji,31,true,3,4918203,true,2,1,true,42,2,false,false,March
DST3941,Place_2941,Kerala,Northeast,Heritage,Scenery,Ahmedabad,Hindi,117038,Pune Airport,1259,Monsoon,Monsoon,14.76,13,56.37,94.03,29.13,42.31,253,2,Difficult,false,false,false,8,8022,179,true,3,23.7,1379.1,4,10,6,Diwali,Rogan Josh,69,false,6,42936988,true,2,4,false,68,3,false,true,August
DST3942,Place_2942,Goa,North,Beach,Temples,Chennai,Malayalam,515435,Lokpriya Gopinath Bordoloi International Airport,21872,Winter,Summer,4.04,14,85.01,82.96,20.39,30.54,393,5,Easy,true,true,false,83,7810,67,true,1,31.2,661.5,1,1,4,Durga Puja,Vada Pav,79,false,3,11843221,true,3,1,false,96,4,false,false,May
DST3943,Place_2943,Tamil Nadu,North,Beach,Scenery,Hyderabad,Marathi,913829,Cochin International Airport,9791,Summer,Monsoon,14.8,9,55.61,79.38,36.23,18.25,163,4,Difficult,false,false,true,42,8546,52,false,3,15.9,1926.6,1,1,3,Bihu,Biryani,20,true,9,5754116,false,5,1,true,77,2,true,false,December
DST3944,Place_2944,Himachal Pradesh,West,Urban,Wildlife,Pune,Hindi,174491,Raja Bhoj Airport,8536,Summer,Summer,11,3,53.69,70.36,30.11,57.74,369,5,Moderate,true,true,false,37,7466,169,true,2,16.6,2575,6,5,10,Durga Puja,Chole Bhature,55,false,8,19809386,false,2,4,false,58,2,false,false,March
DST3945,Place_2945,Kerala,North,Urban,Culture,Hyderabad,Hindi,653890,Kempegowda International Airport,21432,Monsoon,Monsoon,12.57,8,64.72,62.69,27.19,33.2,272,5,Easy,true,true,false,22,5106,167,true,4,24.7,1635.6,6,1,5,Lohri,Dosa,50,false,7,24987322,true,4,3,true,24,1,false,true,January
DST3946,Place_2946,Himachal Pradesh,Northeast,Hill Station,Culture,Delhi,Malayalam,678759,Jaipur International Airport,33750,Summer,Summer,2.25,14,85.66,81.63,7.49,19.18,180,1,Moderate,true,true,true,36,4939,92,true,3,36.5,1437.1,9,10,2,Onam,Chole Bhature,16,true,4,32392779,false,2,2,true,12,3,true,true,May
DST3947,Place_2947,Himachal Pradesh,North,Hill Station,Food,Lucknow,Tamil,817510,Chaudhary Charan Singh International Airport,42715,Winter,Winter,5.21,2,75.43,77.09,11.14,45.91,346,2,Difficult,true,false,false,81,8745,136,false,2,21.9,2939.7,7,9,2,Ganesh Chaturthi,Dosa,33,true,9,29992475,false,3,4,false,76,3,false,false,August
